X		Y
0.400000	0.700048 
0.410000	0.690544 
0.420000	0.680556 
0.430000	0.670101 
0.440000	0.659191 
0.450000	0.647843 
0.460000	0.636072 
0.470000	0.623892 
0.480000	0.611319 
0.490000	0.598368 
0.500000	0.585055 
0.510000	0.571395 
0.520000	0.557405 
0.530000	0.543098 
0.540000	0.528493 
0.550000	0.513602 
0.560000	0.498444 
0.570000	0.483033 
0.580000	0.467385 
0.590000	0.451516 
0.600000	0.435442 
0.610000	0.419177 
0.620000	0.402739 
0.630000	0.386142 
0.640000	0.369403 
0.650000	0.352535 
0.660000	0.335556 
0.670000	0.318479 
0.680000	0.301322 
0.690000	0.284097 
0.700000	0.266821 
0.710000	0.249509 
0.720000	0.232174 
0.730000	0.214832 
0.740000	0.197498 
0.750000	0.180184 
0.760000	0.162906 
0.770000	0.145678 
0.780000	0.128513 
0.790000	0.111424 
0.800000	0.094426 
0.810000	0.077531 
0.820000	0.060753 
0.830000	0.044103 
0.840000	0.027595 
0.850000	0.011240 
0.860000	-0.004948 
0.870000	-0.020959 
0.880000	-0.036781 
0.890000	-0.052403 
0.900000	-0.067813 
0.910000	-0.083001 
0.920000	-0.097957 
0.930000	-0.112670 
0.940000	-0.127130 
0.950000	-0.141328 
0.960000	-0.155255 
0.970000	-0.168902 
0.980000	-0.182259 
0.990000	-0.195319 
1.000000	-0.208073 
1.010000	-0.220515 
1.020000	-0.232635 
1.030000	-0.244428 
1.040000	-0.255886 
1.050000	-0.267004 
1.060000	-0.277774 
1.070000	-0.288192 
1.080000	-0.298251 
1.090000	-0.307947 
1.100000	-0.317274 
1.110000	-0.326229 
1.120000	-0.334808 
1.130000	-0.343006 
1.140000	-0.350820 
1.150000	-0.358247 
1.160000	-0.365285 
1.170000	-0.371930 
1.180000	-0.378181 
1.190000	-0.384037 
1.200000	-0.389495 
1.210000	-0.394555 
1.220000	-0.399215 
1.230000	-0.403477 
1.240000	-0.407339 
1.250000	-0.410801 
1.260000	-0.413865 
1.270000	-0.416531 
1.280000	-0.418800 
1.290000	-0.420675 
1.300000	-0.422156 
1.310000	-0.423246 
1.320000	-0.423947 
1.330000	-0.424263 Min
1.340000	-0.424195 
1.350000	-0.423748 
1.360000	-0.422925 
1.370000	-0.421730 
1.380000	-0.420168 
1.390000	-0.418241 
1.400000	-0.415956 
1.410000	-0.413317 
1.420000	-0.410330 
1.430000	-0.406999 
1.440000	-0.403331 
1.450000	-0.399331 
1.460000	-0.395006 
1.470000	-0.390362 
1.480000	-0.385406 
1.490000	-0.380143 
1.500000	-0.374583 
1.510000	-0.368730 
1.520000	-0.362594 
1.530000	-0.356181 
1.540000	-0.349500 
1.550000	-0.342557 
1.560000	-0.335362 
1.570000	-0.327922 
1.580000	-0.320246 
1.590000	-0.312342 
1.600000	-0.304218 
1.610000	-0.295885 
1.620000	-0.287349 
1.630000	-0.278621 
1.640000	-0.269709 
1.650000	-0.260623 
1.660000	-0.251371 
1.670000	-0.241964 
1.680000	-0.232409 
1.690000	-0.222717 
1.700000	-0.212898 
1.710000	-0.202960 
1.720000	-0.192913 
1.730000	-0.182766 
1.740000	-0.172530 
1.750000	-0.162214 
1.760000	-0.151826 
1.770000	-0.141378 
1.780000	-0.130878 
1.790000	-0.120336 
1.800000	-0.109762 
1.810000	-0.099164 
1.820000	-0.088552 
1.830000	-0.077937 
1.840000	-0.067325 
1.850000	-0.056728 
1.860000	-0.046155 
1.870000	-0.035613 
1.880000	-0.025113 
1.890000	-0.014663 
1.900000	-0.004272 
1.910000	0.006052 
1.920000	0.016299 
1.930000	0.026462 
1.940000	0.036532 
1.950000	0.046501 
1.960000	0.056361 
1.970000	0.066104 
1.980000	0.075722 
1.990000	0.085208 
2.000000	0.094554 
2.010000	0.103753 
2.020000	0.112799 
2.030000	0.121683 
2.040000	0.130400 
2.050000	0.138943 
2.060000	0.147306 
2.070000	0.155481 
2.080000	0.163465 
2.090000	0.171249 
2.100000	0.178830 
2.110000	0.186202 
2.120000	0.193360 
2.130000	0.200298 
2.140000	0.207013 
2.150000	0.213499 
2.160000	0.219753 
2.170000	0.225770 
2.180000	0.231546 
2.190000	0.237079 
2.200000	0.242364 
2.210000	0.247399 
2.220000	0.252181 
2.230000	0.256707 
2.240000	0.260975 
2.250000	0.264982 
2.260000	0.268727 
2.270000	0.272208 
2.280000	0.275424 
2.290000	0.278373 
2.300000	0.281054 
2.310000	0.283467 
2.320000	0.285611 
2.330000	0.287486 
2.340000	0.289092 
2.350000	0.290428 
2.360000	0.291497 
2.370000	0.292297 
2.380000	0.292830 
2.390000	0.293098 
2.400000	0.293101 Max
2.410000	0.292840 
2.420000	0.292319 
2.430000	0.291538 
2.440000	0.290501 
2.450000	0.289208 
2.460000	0.287664 
2.470000	0.285870 
2.480000	0.283830 
2.490000	0.281548 
2.500000	0.279025 
2.510000	0.276267 
2.520000	0.273276 
2.530000	0.270057 
2.540000	0.266614 
2.550000	0.262951 
2.560000	0.259072 
2.570000	0.254983 
2.580000	0.250688 
2.590000	0.246191 
2.600000	0.241499 
2.610000	0.236616 
2.620000	0.231548 
2.630000	0.226300 
2.640000	0.220877 
2.650000	0.215286 
2.660000	0.209533 
2.670000	0.203623 
2.680000	0.197562 
2.690000	0.191356 
2.700000	0.185013 
2.710000	0.178537 
2.720000	0.171936 
2.730000	0.165216 
2.740000	0.158384 
2.750000	0.151446 
2.760000	0.144410 
2.770000	0.137280 
2.780000	0.130066 
2.790000	0.122772 
2.800000	0.115407 
2.810000	0.107977 
2.820000	0.100489 
2.830000	0.092950 
2.840000	0.085366 
2.850000	0.077746 
2.860000	0.070095 
2.870000	0.062421 
2.880000	0.054730 
2.890000	0.047030 
2.900000	0.039327 
2.910000	0.031628 
2.920000	0.023940 
2.930000	0.016269 
2.940000	0.008623 
2.950000	0.001008 
2.960000	-0.006570 
2.970000	-0.014103 
2.980000	-0.021586 
2.990000	-0.029012 
3.000000	-0.036375 
3.010000	-0.043669 
3.020000	-0.050887 
3.030000	-0.058023 
3.040000	-0.065072 
3.050000	-0.072028 
3.060000	-0.078885 
3.070000	-0.085638 
3.080000	-0.092280 
3.090000	-0.098807 
3.100000	-0.105214 
3.110000	-0.111495 
3.120000	-0.117645 
3.130000	-0.123660 
3.140000	-0.129535 
3.150000	-0.135265 
3.160000	-0.140847 
3.170000	-0.146275 
3.180000	-0.151546 
3.190000	-0.156655 
3.200000	-0.161600 
3.210000	-0.166376 
3.220000	-0.170980 
3.230000	-0.175409 
3.240000	-0.179659 
3.250000	-0.183728 
3.260000	-0.187613 
3.270000	-0.191312 
3.280000	-0.194821 
3.290000	-0.198139 
3.300000	-0.201264 
3.310000	-0.204194 
3.320000	-0.206926 
3.330000	-0.209460 
3.340000	-0.211795 
3.350000	-0.213928 
3.360000	-0.215860 
3.370000	-0.217589 
3.380000	-0.219115 
3.390000	-0.220437 
3.400000	-0.221555 
3.410000	-0.222470 
3.420000	-0.223180 
3.430000	-0.223686 
3.440000	-0.223990 
3.450000	-0.224091 Min
3.460000	-0.223991 
3.470000	-0.223689 
3.480000	-0.223188 
3.490000	-0.222489 
3.500000	-0.221594 
3.510000	-0.220503 
3.520000	-0.219219 
3.530000	-0.217744 
3.540000	-0.216080 
3.550000	-0.214230 
3.560000	-0.212195 
3.570000	-0.209978 
3.580000	-0.207582 
3.590000	-0.205011 
3.600000	-0.202267 
3.610000	-0.199352 
3.620000	-0.196272 
3.630000	-0.193029 
3.640000	-0.189626 
3.650000	-0.186067 
3.660000	-0.182357 
3.670000	-0.178499 
3.680000	-0.174497 
3.690000	-0.170355 
3.700000	-0.166078 
3.710000	-0.161670 
3.720000	-0.157136 
3.730000	-0.152480 
3.740000	-0.147706 
3.750000	-0.142820 
3.760000	-0.137826 
3.770000	-0.132729 
3.780000	-0.127534 
3.790000	-0.122247 
3.800000	-0.116872 
3.810000	-0.111414 
3.820000	-0.105879 
3.830000	-0.100271 
3.840000	-0.094597 
3.850000	-0.088861 
3.860000	-0.083069 
3.870000	-0.077226 
3.880000	-0.071338 
3.890000	-0.065410 
3.900000	-0.059447 
3.910000	-0.053455 
3.920000	-0.047439 
3.930000	-0.041406 
3.940000	-0.035359 
3.950000	-0.029305 
3.960000	-0.023249 
3.970000	-0.017197 
3.980000	-0.011154 
3.990000	-0.005125 
4.000000	0.000885 
Integral [-3.00, 4.00]: -2.245112
